run_id,case,idx,rm,dt,T,dT,Gexp,Gimpl
tb_run,EST_RampUp,2,1,1,4,0,-1,50
tb_run,EST_RampUp,3,1,1,6,0,-1,50
tb_run,EST_RampUp,4,1,1,8,0,-1,50
tb_run,EST_RampUp,5,1,1,10,0,-1,50
tb_run,EST_RampUp,6,1,1,12,0,-1,50
tb_run,EST_RampUp,7,1,1,14,0,-1,50
tb_run,EST_RampUp,8,1,1,16,0,-1,50
tb_run,EST_RampUp,9,1,1,18,0,-1,50
tb_run,EST_RampUp,10,1,1,20,0,-1,50
tb_run,EST_RampUp,11,1,1,22,0,-1,50
tb_run,EST_RampUp,12,1,1,24,0,-1,50
tb_run,EST_RampUp,13,1,1,26,0,-1,50
tb_run,EST_RampUp,14,1,1,28,0,-1,50
tb_run,EST_RampUp,15,1,1,30,0,-1,50
tb_run,EST_RampUp,16,1,1,32,0,-1,50
tb_run,EST_RampUp,17,1,1,34,0,-1,50
tb_run,EST_RampUp,18,1,1,36,0,-1,50
tb_run,EST_RampUp,19,1,1,38,0,-1,50
tb_run,EST_RampDown,0,1,1,40,0,-1,50
tb_run,EST_RampDown,1,1,1,38,0,-1,50
tb_run,EST_RampDown,2,1,1,36,0,-1,50
tb_run,EST_RampDown,3,1,1,34,0,-1,50
tb_run,EST_RampDown,4,1,1,32,0,-1,50
tb_run,EST_RampDown,5,1,1,30,0,-1,50
tb_run,EST_RampDown,6,1,1,28,0,-1,50
tb_run,EST_RampDown,7,1,1,26,0,-1,50
tb_run,EST_RampDown,8,1,1,24,0,-1,50
tb_run,EST_RampDown,9,1,1,22,0,-1,50
tb_run,EST_RampDown,10,1,1,20,0,-1,50
tb_run,EST_RampDown,11,1,1,18,0,-1,50
tb_run,EST_RampDown,12,1,1,16,0,-1,50
tb_run,EST_RampDown,13,1,1,14,0,-1,50
tb_run,EST_RampDown,14,1,1,12,0,-1,50
tb_run,EST_RampDown,15,1,1,10,0,-1,50
tb_run,EST_RampDown,16,1,1,8,0,-1,50
tb_run,EST_RampDown,17,1,1,6,0,-1,50
tb_run,EST_RampDown,18,1,1,4,0,-1,50
tb_run,EST_RampDown,19,1,1,2,0,-1,50
tb_run,EST_RampDown,20,1,1,0,0,-1,50
tb_run,EST_RandWalk,0,1,1,4,0,-1,50
tb_run,EST_RandWalk,1,1,1,6,0,-1,50
tb_run,EST_RandWalk,2,1,1,10,0,-1,50
tb_run,EST_RandWalk,3,1,1,14,0,-1,50
tb_run,EST_RandWalk,4,1,1,13,0,-1,50
tb_run,EST_RandWalk,5,1,1,8,0,-1,50
tb_run,EST_RandWalk,6,1,1,5,0,-1,50
tb_run,EST_RandWalk,7,1,1,1,0,-1,50
tb_run,EST_RandWalk,8,1,1,-2,0,-1,50
tb_run,EST_RandWalk,9,1,1,1,0,-1,50
tb_run,EST_RandWalk,10,1,1,-3,0,-1,50
tb_run,EST_RandWalk,11,1,1,-1,0,-1,50
tb_run,EST_RandWalk,12,1,1,-4,0,-1,50
tb_run,EST_RandWalk,13,1,1,-2,0,-1,50
tb_run,EST_RandWalk,14,1,1,-4,0,-1,50
tb_run,EST_RandWalk,15,1,1,-4,0,-1,50
tb_run,EST_RandWalk,16,1,1,-1,0,-1,50
tb_run,EST_RandWalk,17,1,1,-3,0,-1,50
tb_run,EST_RandWalk,18,1,1,-6,0,-1,50
tb_run,EST_RandWalk,19,1,1,-6,0,-1,50
tb_run,EST_RandWalk,20,1,1,-1,0,-1,50
tb_run,EST_RandWalk,21,1,1,3,0,-1,50
tb_run,EST_RandWalk,22,1,1,5,0,-1,50
tb_run,EST_RandWalk,23,1,1,2,0,-1,50
tb_run,EST_RandWalk,24,1,1,7,0,-1,50
tb_run,EST_RandWalk,25,1,1,9,0,-1,50
tb_run,EST_RandWalk,26,1,1,14,0,-1,50
tb_run,EST_RandWalk,27,1,1,15,0,-1,50
tb_run,EST_RandWalk,28,1,1,11,0,-1,50
tb_run,EST_RandWalk,29,1,1,12,0,-1,50
tb_run,EST_RandWalk,30,1,1,13,0,-1,50
tb_run,EST_RandWalk,31,1,1,17,0,-1,50
tb_run,EST_RandWalk,32,1,1,15,0,-1,50
tb_run,EST_RandWalk,33,1,1,11,0,-1,50
tb_run,EST_RandWalk,34,1,1,15,0,-1,50
tb_run,EST_RandWalk,35,1,1,17,0,-1,50
tb_run,EST_RandWalk,36,1,1,21,0,-1,50
tb_run,EST_RandWalk,37,1,1,20,0,-1,50
tb_run,EST_RandWalk,38,1,1,25,0,-1,50
tb_run,EST_RandWalk,39,1,1,25,0,-1,50
tb_run,EST_RandWalk,40,1,1,20,0,-1,50
tb_run,EST_RandWalk,41,1,1,21,0,-1,50
tb_run,EST_RandWalk,42,1,1,21,0,-1,50
tb_run,EST_RandWalk,43,1,1,20,0,-1,50
tb_run,EST_RandWalk,44,1,1,24,0,-1,50
tb_run,EST_RandWalk,45,1,1,21,0,-1,50
tb_run,EST_RandWalk,46,1,1,23,0,-1,50
tb_run,EST_RandWalk,47,1,1,24,0,-1,50
tb_run,EST_RandWalk,48,1,1,25,0,-1,50
tb_run,EST_RandWalk,49,1,1,24,0,-1,50
tb_run,EST_RandWalk,50,1,1,28,0,-1,50
tb_run,EST_RandWalk,51,1,1,29,0,-1,50
tb_run,EST_RandWalk,52,1,1,27,0,-1,50
tb_run,EST_RandWalk,53,1,1,23,0,-1,50
tb_run,EST_RandWalk,54,1,1,19,0,-1,50
tb_run,EST_RandWalk,55,1,1,20,0,-1,50
tb_run,EST_RandWalk,56,1,1,24,0,-1,50
tb_run,EST_RandWalk,57,1,1,21,0,-1,50
tb_run,EST_RandWalk,58,1,1,20,0,-1,50
tb_run,EST_RandWalk,59,1,1,21,0,-1,50
tb_run,EST_RandWalk,60,1,1,25,0,-1,50
tb_run,EST_RandWalk,61,1,1,30,0,-1,50
tb_run,EST_RandWalk,62,1,1,35,0,-1,50
tb_run,EST_RandWalk,63,1,1,30,0,-1,50
tb_run,EST_RandWalk,64,1,1,29,0,-1,50
tb_run,EST_RandWalk,65,1,1,25,0,-1,50
tb_run,EST_RandWalk,66,1,1,23,0,-1,50
tb_run,EST_RandWalk,67,1,1,21,0,-1,50
tb_run,EST_RandWalk,68,1,1,19,0,-1,50
tb_run,EST_RandWalk,69,1,1,22,0,-1,50
tb_run,EST_RandWalk,70,1,1,18,0,-1,50
tb_run,EST_RandWalk,71,1,1,18,0,-1,50
tb_run,EST_RandWalk,72,1,1,19,0,-1,50
tb_run,EST_RandWalk,73,1,1,20,0,-1,50
tb_run,EST_RandWalk,74,1,1,21,0,-1,50
tb_run,EST_RandWalk,75,1,1,22,0,-1,50
tb_run,EST_RandWalk,76,1,1,18,0,-1,50
tb_run,EST_RandWalk,77,1,1,20,0,-1,50
tb_run,EST_RandWalk,78,1,1,24,0,-1,50
tb_run,EST_RandWalk,79,1,1,19,0,-1,50
tb_run,EST_RandWalk,80,1,1,22,0,-1,50
tb_run,EST_RandWalk,81,1,1,20,0,-1,50
tb_run,EST_RandWalk,82,1,1,17,0,-1,50
tb_run,EST_RandWalk,83,1,1,16,0,-1,50
tb_run,EST_RandWalk,84,1,1,12,0,-1,50
tb_run,EST_RandWalk,85,1,1,12,0,-1,50
tb_run,EST_RandWalk,86,1,1,16,0,-1,50
tb_run,EST_RandWalk,87,1,1,18,0,-1,50
tb_run,EST_RandWalk,88,1,1,15,0,-1,50
tb_run,EST_RandWalk,89,1,1,14,0,-1,50
tb_run,EST_RandWalk,90,1,1,12,0,-1,50
tb_run,EST_RandWalk,91,1,1,13,0,-1,50
tb_run,EST_RandWalk,92,1,1,13,0,-1,50
tb_run,EST_RandWalk,93,1,1,8,0,-1,50
tb_run,EST_RandWalk,94,1,1,12,0,-1,50
tb_run,EST_RandWalk,95,1,1,15,0,-1,50
tb_run,EST_RandWalk,96,1,1,12,0,-1,50
tb_run,EST_RandWalk,97,1,1,10,0,-1,50
tb_run,EST_RandWalk,98,1,1,15,0,-1,50
tb_run,EST_RandWalk,99,1,1,10,0,-1,50
tb_run,AB_Toggle_reg0,0,0,0,32,-10,-1,80
tb_run,AB_Toggle_reg1,0,1,0,32,-10,-1,80
